,X_timestamp,X_version,X_id,X_index,X_score,X_type,beat_hostname,beat_version,enrichment_branch_name,metricset_module,metricset_name,metricset_rtt,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_total,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_total,system_memory_used_bytes,system_memory_used_pct
16304,"December 18th 2018, 13:28:33.447",1,VlMRwmcBAOA7YPJGEra4,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.072,3.819,0.2403,12.072,12.929,16.891,3.962,0.2345,15.891,3.819,0.2403
16149,"December 18th 2018, 13:33:33.446",1,tPcRwmcBrehMbwjY2Xx2,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.102,3.789,0.2384,12.102,12.94,16.891,3.951,0.2339,15.891,3.789,0.2384
15993,"December 18th 2018, 13:38:33.443",1,0FYSwmcBAOA7YPJGRSkv,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.04,3.851,0.2423,12.04,12.884,16.891,4.007,0.2373,15.891,3.851,0.2423
15837,"December 18th 2018, 13:43:33.438",1,maY2wmcBbOSZnM2xrsgP,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,152,12.046,3.845,0.242,12.046,12.901,16.891,3.99,0.2362,15.891,3.845,0.242
15667,"December 18th 2018, 13:48:33.448",1,6VkfwmcBAOA7YPJG_O2E,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.088,3.803,0.2393,12.088,12.918,16.891,3.973,0.2352,15.891,3.803,0.2393
15510,"December 18th 2018, 13:53:33.447",1,O3k5wmcBuqt-6aA3Ga47,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,132,11.986,3.905,0.2457,11.986,12.825,16.891,4.066,0.2407,15.891,3.905,0.2457
15353,"December 18th 2018, 13:58:33.451",1,_Hs5wmcBuqt-6aA36JsL,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,181,12.066,3.825,0.2407,12.066,12.902,16.891,3.989,0.2362,15.891,3.825,0.2407
15196,"December 18th 2018, 14:03:33.444",1,MqIowmcB6ZGVNHRkaZys,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.026,3.865,0.2433,12.026,12.863,16.891,4.028,0.2385,15.891,3.865,0.2433
15037,"December 18th 2018, 14:08:33.446",1,kSQpwmcBdDbnrhqkp7so,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.047,3.844,0.2419,12.047,12.88,16.891,4.011,0.2375,15.891,3.844,0.2419
14879,"December 18th 2018, 14:13:33.440",1,yiYzwmcBdDbnrhqkCdyA,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.012,3.879,0.2441,12.012,12.861,16.891,4.03,0.2386,15.891,3.879,0.2441
14721,"December 18th 2018, 14:18:33.445",1,s6UzwmcBX8H-MD0_hR3O,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,266,11.89,4.001,0.2517,11.89,12.722,16.891,4.169,0.2468,15.891,4.001,0.2517
14563,"December 18th 2018, 14:23:33.450",1,pWc0wmcBAOA7YPJGUQp_,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.058,3.833,0.2412,12.058,12.916,16.891,3.975,0.2353,15.891,3.833,0.2412
14404,"December 18th 2018, 14:28:33.446",1,eRxBwmcBn_oGi6rsFu4Z,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,12.023,3.868,0.2434,12.023,12.881,16.891,4.01,0.2374,15.891,3.868,0.2434
14246,"December 18th 2018, 14:33:33.453",1,LTI1wmcBN4R-DFd1xh_Y,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.971,3.92,0.2467,11.971,12.685,16.891,4.206,0.249,15.891,3.92,0.2467
14088,"December 18th 2018, 14:38:33.451",1,ki42wmcBdDbnrhqkqy11,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.64,4.251,0.2675,11.64,12.207,16.891,4.684,0.2773,15.891,4.251,0.2675
13930,"December 18th 2018, 14:43:33.440",1,4UZEwmcBdDbnrhqkizGN,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.593,4.298,0.2704,11.593,12.153,16.891,4.738,0.2805,15.891,4.298,0.2704
13772,"December 18th 2018, 14:48:33.448",1,ycRGwmcBX8H-MD0_x7bL,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.532,4.359,0.2743,11.532,12.09,16.891,4.801,0.2842,15.891,4.359,0.2743
13614,"December 18th 2018, 14:53:33.443",1,AW44wmcBAOA7YPJG3bJD,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.689,4.202,0.2645,11.689,12.115,16.891,4.776,0.2828,15.891,4.202,0.2645
13456,"December 18th 2018, 14:58:33.446",1,ZTM5wmcBdDbnrhqkrZb1,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.689,4.202,0.2645,11.689,12.114,16.891,4.777,0.2828,15.891,4.202,0.2645
13298,"December 18th 2018, 15:03:33.456",1,Kaw5wmcBbOSZnM2x9_n7,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.672,4.219,0.2655,11.672,12.108,16.891,4.783,0.2832,15.891,4.219,0.2655
13140,"December 18th 2018, 15:08:33.454",1,fxI6wmcBn_oGi6rsjgHl,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.693,4.198,0.2642,11.693,12.138,16.891,4.753,0.2814,15.891,4.198,0.2642
12982,"December 18th 2018, 15:13:33.440",1,ArQ7wmcBX8H-MD0_am7H,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.62,4.271,0.2688,11.62,12.075,16.891,4.816,0.2851,15.891,4.271,0.2688
12823,"December 18th 2018, 15:18:33.443",1,61hTwmcBN4R-DFd1yBUY,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,227,11.543,4.348,0.2736,11.543,12.032,16.891,4.859,0.2877,15.891,4.348,0.2736
12664,"December 18th 2018, 15:23:33.440",1,rTNVwmcBrehMbwjYN2m7,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.386,4.505,0.2835,11.386,11.535,16.891,5.356,0.3171,15.891,4.505,0.2835
12505,"December 18th 2018, 15:28:33.441",1,K7Q9wmcBbOSZnM2xCLhd,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.362,4.529,0.285,11.362,11.587,16.891,5.304,0.314,15.891,4.529,0.285
12346,"December 18th 2018, 15:33:33.450",1,1rY_wmcBbOSZnM2xMm_L,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.355,4.537,0.2855,11.355,11.605,16.891,5.286,0.313,15.891,4.537,0.2855
12187,"December 18th 2018, 15:38:33.445",1,qoZAwmcBuqt-6aA3qLU0,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.299,4.592,0.289,11.299,11.516,16.891,5.376,0.3182,15.891,4.592,0.289
12028,"December 18th 2018, 15:43:33.447",1,zYZAwmcBuqt-6aA3x_rR,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.33,4.561,0.287,11.33,11.528,16.891,5.363,0.3175,15.891,4.561,0.287
11869,"December 18th 2018, 15:48:33.447",1,RIhBwmcBuqt-6aA3PV1c,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.36,4.531,0.2851,11.36,11.571,16.891,5.32,0.315,15.891,4.531,0.2851
11709,"December 18th 2018, 15:53:33.443",1,8KZgwmcBuqt-6aA3xm84,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.34,4.551,0.2864,11.34,11.613,16.891,5.278,0.3125,15.891,4.551,0.2864
11549,"December 18th 2018, 15:58:33.455",1,rZ1hwmcBAOA7YPJGwmra,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.159,4.732,0.2978,11.159,11.442,16.891,5.449,0.3226,15.891,4.732,0.2978
11388,"December 18th 2018, 16:03:33.453",1,DdpiwmcBbOSZnM2xdg9-,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.31,4.581,0.2883,11.31,11.618,16.891,5.273,0.3122,15.891,4.581,0.2883
11228,"December 18th 2018, 16:08:33.450",1,6CFGwmcBxOZ1qs_piadj,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.283,4.608,0.29,11.283,11.548,16.891,5.343,0.3163,15.891,4.608,0.29
11068,"December 18th 2018, 16:13:33.451",1,qGRkwmcBdDbnrhqkaiQl,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.238,4.653,0.2928,11.238,11.495,16.891,5.396,0.3195,15.891,4.653,0.2928
10908,"December 18th 2018, 16:18:33.451",1,O1BKwmcBN4R-DFd15og1,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.353,4.538,0.2856,11.353,11.623,16.891,5.268,0.3119,15.891,4.538,0.2856
10748,"December 18th 2018, 16:23:33.441",1,6ixNwmcBrehMbwjYeCqo,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,226,11.263,4.628,0.2912,11.263,11.544,16.891,5.347,0.3166,15.891,4.628,0.2912
10588,"December 18th 2018, 16:28:33.448",1,MKVpwmcBAOA7YPJGG3Ij,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.399,4.492,0.2827,11.399,11.663,16.891,5.228,0.3095,15.891,4.492,0.2827
10428,"December 18th 2018, 16:33:33.454",1,vsxRwmcBX8H-MD0_3p9M,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.382,4.509,0.2837,11.382,11.736,16.891,5.155,0.3052,15.891,4.509,0.2837
10268,"December 18th 2018, 16:38:33.447",1,FqdqwmcBAOA7YPJGf42Z,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.378,4.513,0.284,11.378,11.685,16.891,5.206,0.3082,15.891,4.513,0.284
10108,"December 18th 2018, 16:43:33.444",1,f7NrwmcBuqt-6aA3KF0o,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,"1,038",11.368,4.523,0.2846,11.368,11.671,16.891,5.22,0.309,15.891,4.523,0.2846
9948,"December 18th 2018, 16:48:33.453",1,_VpWwmcBN4R-DFd10ZZq,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.335,4.556,0.2867,11.335,11.618,16.891,5.273,0.3122,15.891,4.556,0.2867
9788,"December 18th 2018, 16:53:33.455",1,lDVYwmcBrehMbwjYpCuC,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.276,4.615,0.2904,11.276,11.507,16.891,5.384,0.3187,15.891,4.615,0.2904
9627,"December 18th 2018, 16:58:33.451",1,5edtwmcBbOSZnM2xqZip,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.342,4.549,0.2863,11.342,11.658,16.891,5.233,0.3098,15.891,4.549,0.2863
9467,"December 18th 2018, 17:03:33.455",1,y3VvwmcBN4R-DFd1Bd6U,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.305,4.586,0.2886,11.305,11.587,16.891,5.304,0.314,15.891,4.586,0.2886
9307,"December 18th 2018, 17:08:33.447",1,TdNdwmcBbOSZnM2xUiTD,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.275,4.616,0.2905,11.275,11.561,16.891,5.331,0.3156,15.891,4.616,0.2905
9152,"December 18th 2018, 17:13:33.447",1,4ZlewmcBAOA7YPJG7KKM,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.265,4.626,0.2911,11.265,11.533,16.891,5.358,0.3172,15.891,4.626,0.2911
8997,"December 18th 2018, 17:18:33.447",1,HzhgwmcBxOZ1qs_pIgXL,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.324,4.567,0.2874,11.324,11.651,16.891,5.24,0.3102,15.891,4.567,0.2874
8842,"December 18th 2018, 17:23:33.447",1,lk5ywmcBxOZ1qs_pJ_Bo,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.322,4.569,0.2875,11.322,11.648,16.891,5.243,0.3104,15.891,4.569,0.2875
8687,"December 18th 2018, 17:28:33.454",1,YLJywmcBAOA7YPJGw_UG,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.254,4.637,0.2918,11.254,11.566,16.891,5.325,0.3152,15.891,4.637,0.2918
8532,"December 18th 2018, 17:33:33.442",1,Y3dzwmcBdDbnrhqkYkJ0,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.331,4.561,0.287,11.331,11.65,16.891,5.241,0.3103,15.891,4.561,0.287
8377,"December 18th 2018, 17:38:33.442",1,muJlwmcBX8H-MD0_3cD2,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.294,4.597,0.2893,11.294,11.609,16.891,5.282,0.3127,15.891,4.597,0.2893
8222,"December 18th 2018, 17:43:33.448",1,CMB0wmcBuqt-6aA3ePZl,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,109,11.336,4.555,0.2867,11.336,11.64,16.891,5.252,0.3109,15.891,4.555,0.2867
8067,"December 18th 2018, 17:48:33.458",1,xk1vwmcBn_oGi6rsBB6g,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.344,4.547,0.2862,11.344,11.653,16.891,5.238,0.3101,15.891,4.547,0.2862
7912,"December 18th 2018, 17:53:33.458",1,gHdzwmcBdDbnrhqkmsP3,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.351,4.54,0.2857,11.351,11.658,16.891,5.233,0.3098,15.891,4.54,0.2857
7755,"December 18th 2018, 17:58:33.455",1,I_x4wmcB6ZGVNHRkLJKo,metricbeat-000209,NA,doc,2,6.2.4,1,system,memory,,11.339,4.552,0.2864,11.339,11.599,16.891,5.292,0.3133,15.891,4.552,0.2864
7597,"December 18th 2018, 18:03:33.459",1,54J8wmcBdDbnrhqkx0UA,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.294,4.597,0.2893,11.294,11.564,16.891,5.327,0.3154,15.891,4.597,0.2893
7439,"December 18th 2018, 18:08:33.457",1,mMSBwmcBAOA7YPJGWMeo,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.312,4.579,0.2882,11.312,11.563,16.891,5.328,0.3154,15.891,4.579,0.2882
7279,"December 18th 2018, 18:13:33.458",1,b4yFwmcBdDbnrhqk_Xpy,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.499,4.392,0.2764,11.499,11.596,16.891,5.295,0.3135,15.891,4.392,0.2764
7119,"December 18th 2018, 18:18:33.466",1,9ZCKwmcBdDbnrhqkfW2u,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.436,4.455,0.2803,11.436,11.59,16.891,5.301,0.3138,15.891,4.455,0.2803
6958,"December 18th 2018, 18:23:33.463",1,anSPwmcBrehMbwjYFWYV,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.486,4.405,0.2772,11.486,11.623,16.891,5.268,0.3119,15.891,4.405,0.2772
6798,"December 18th 2018, 18:28:33.472",1,qReTwmcBX8H-MD0_o1Fu,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.425,4.467,0.2811,11.425,11.58,16.891,5.311,0.3144,15.891,4.467,0.2811
6639,"December 18th 2018, 18:33:33.468",1,vnyYwmcBn_oGi6rsQf_s,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.455,4.436,0.2792,11.455,11.616,16.891,5.275,0.3123,15.891,4.436,0.2792
6479,"December 18th 2018, 18:38:33.466",1,0-6cwmcBuqt-6aA3zK4Y,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.429,4.462,0.2808,11.429,11.568,16.891,5.323,0.3152,15.891,4.462,0.2808
6319,"December 18th 2018, 18:43:33.468",1,CbShwmcBN4R-DFd1X2Jg,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.392,4.499,0.2831,11.392,11.639,16.891,5.252,0.3109,15.891,4.499,0.2831
6159,"December 18th 2018, 18:48:33.475",1,Fi2lwmcBbOSZnM2x9Gwu,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.365,4.527,0.2848,11.365,11.621,16.891,5.27,0.312,15.891,4.527,0.2848
5999,"December 18th 2018, 18:53:33.475",1,iviqwmcBAOA7YPJGiPcv,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.355,4.536,0.2855,11.355,11.632,16.891,5.259,0.3114,15.891,4.536,0.2855
5839,"December 18th 2018, 18:58:33.475",1,WgmvwmcBuqt-6aA3GkX7,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.297,4.594,0.2891,11.297,11.562,16.891,5.329,0.3155,15.891,4.594,0.2891
5679,"December 18th 2018, 19:03:33.480",1,vkKzwmcBX8H-MD0_70Ea,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.351,4.54,0.2857,11.351,11.612,16.891,5.279,0.3125,15.891,4.54,0.2857
5519,"December 18th 2018, 19:08:33.480",1,uqi4wmcBn_oGi6rsRyDT,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.321,4.57,0.2876,11.321,11.601,16.891,5.29,0.3132,15.891,4.57,0.2876
5358,"December 18th 2018, 19:13:33.489",1,mg68wmcBAOA7YPJG1hTH,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.418,4.473,0.2815,11.418,11.689,16.891,5.202,0.308,15.891,4.473,0.2815
5199,"December 18th 2018, 19:18:33.480",1,Fk_BwmcBbOSZnM2xazHW,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,232,11.306,4.585,0.2885,11.306,11.586,16.891,5.305,0.3141,15.891,4.585,0.2885
5039,"December 18th 2018, 19:23:33.483",1,PxfHwmcBAOA7YPJGJ-nl,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.305,4.586,0.2886,11.305,11.592,16.891,5.299,0.3137,15.891,4.586,0.2886
4877,"December 18th 2018, 19:28:33.486",1,q7rKwmcBxOZ1qs_pkWHp,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.289,4.602,0.2896,11.289,11.602,16.891,5.29,0.3132,15.891,4.602,0.2896
4716,"December 18th 2018, 19:33:33.496",1,UmXPwmcB6ZGVNHRkJ7h6,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.454,4.437,0.2792,11.454,11.619,16.891,5.272,0.3121,15.891,4.437,0.2792
4556,"December 18th 2018, 19:38:33.485",1,vmjTwmcBX8H-MD0_wYNB,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.332,4.559,0.2869,11.332,11.5,16.891,5.391,0.3192,15.891,4.559,0.2869
4394,"December 18th 2018, 19:43:33.491",1,pzHYwmcBAOA7YPJGU1AO,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.38,4.511,0.2839,11.38,11.633,16.891,5.258,0.3113,15.891,4.511,0.2839
4233,"December 18th 2018, 19:48:33.495",1,SdncwmcBrehMbwjY5pt6,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.39,4.501,0.2833,11.39,11.639,16.891,5.252,0.3109,15.891,4.501,0.2833
4072,"December 18th 2018, 19:53:33.494",1,YEfhwmcBuqt-6aA3dxN5,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,343,11.416,4.475,0.2816,11.416,11.65,16.891,5.241,0.3103,15.891,4.475,0.2816
3911,"December 18th 2018, 19:58:33.503",1,XQTmwmcBdDbnrhqkC7FO,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,158,11.395,4.496,0.2829,11.395,11.601,16.891,5.29,0.3132,15.891,4.496,0.2829
3750,"December 18th 2018, 20:03:33.502",1,POPqwmcBxOZ1qs_pn6e1,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.317,4.574,0.2878,11.317,11.557,16.891,5.334,0.3158,15.891,4.574,0.2878
3589,"December 18th 2018, 20:08:33.501",1,lxTvwmcBN4R-DFd1Mxn6,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.376,4.515,0.2841,11.376,11.612,16.891,5.279,0.3125,15.891,4.515,0.2841
3428,"December 18th 2018, 20:13:33.497",1,jPPzwmcBrehMbwjYx23J,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.391,4.5,0.2832,11.391,11.631,16.891,5.26,0.3114,15.891,4.5,0.2832
3267,"December 18th 2018, 20:18:33.501",1,cJD4wmcBbOSZnM2xW1p7,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.394,4.497,0.283,11.394,11.652,16.891,5.239,0.3102,15.891,4.497,0.283
3106,"December 18th 2018, 20:23:33.544",1,2Fn8wmcBAOA7YPJG8vP0,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.338,4.553,0.2865,11.338,11.612,16.891,5.279,0.3125,15.891,4.553,0.2865
2945,"December 18th 2018, 20:28:33.566",1,FSw2cBN4R-DFd1ghEV,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.396,4.495,0.2829,11.396,11.678,16.891,5.214,0.3087,15.891,4.495,0.2829
2785,"December 18th 2018, 20:33:33.563",1,jCwGw2cBN4R-DFd1F3Ce,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.398,4.493,0.2827,11.398,11.667,16.891,5.224,0.3093,15.891,4.493,0.2827
2624,"December 18th 2018, 20:38:33.566",1,fwYKw2cBn_oGi6rsrUih,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.363,4.528,0.285,11.363,11.594,16.891,5.297,0.3136,15.891,4.528,0.285
2463,"December 18th 2018, 20:43:33.569",1,gXUPw2cBuqt-6aA3OxPI,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.383,4.508,0.2837,11.383,11.644,16.891,5.247,0.3106,15.891,4.508,0.2837
2302,"December 18th 2018, 20:48:33.553",1,6hATw2cBrehMbwjY1FZZ,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.319,4.572,0.2877,11.319,11.574,16.891,5.318,0.3148,15.891,4.572,0.2877
2141,"December 18th 2018, 20:53:33.560",1,RXsYw2cBuqt-6aA3Y2WS,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.364,4.527,0.2849,11.364,11.633,16.891,5.258,0.3113,15.891,4.527,0.2849
1980,"December 18th 2018, 20:58:33.559",1,FTwcw2cBN4R-DFd1-Tp1,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.367,4.524,0.2847,11.367,11.62,16.891,5.271,0.3121,15.891,4.524,0.2847
1818,"December 18th 2018, 21:03:33.559",1,Uhw2cBn_oGi6rsjfkl,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.355,4.536,0.2854,11.355,11.58,16.891,5.311,0.3144,15.891,4.536,0.2854
1657,"December 18th 2018, 21:08:33.560",1,wr4mw2cB6ZGVNHRkH5t9,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.365,4.526,0.2848,11.365,11.584,16.891,5.307,0.3142,15.891,4.526,0.2848
1495,"December 18th 2018, 21:13:33.561",1,9sIqw2cB6ZGVNHRks8uo,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.341,4.55,0.2863,11.341,11.553,16.891,5.338,0.316,15.891,4.55,0.2863
1333,"December 18th 2018, 21:18:33.561",1,noIvw2cBAOA7YPJGTyvj,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.378,4.513,0.284,11.378,11.594,16.891,5.297,0.3136,15.891,4.513,0.284
1172,"December 18th 2018, 21:23:33.567",1,RcEzw2cBbOSZnM2x24aG,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.339,4.552,0.2865,11.339,11.573,16.891,5.318,0.3149,15.891,4.552,0.2865
1011,"December 18th 2018, 21:28:33.563",1,BiY4w2cBxOZ1qs_pcBgC,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.245,4.646,0.2924,11.245,11.48,16.891,5.411,0.3204,15.891,4.646,0.2924
848,"December 18th 2018, 21:33:33.561",1,xpc9w2cBuqt-6aA3qcDa,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.285,4.606,0.2898,11.285,11.518,16.891,5.373,0.3181,15.891,4.606,0.2898
686,"December 18th 2018, 21:38:33.565",1,fctCw2cBbOSZnM2xGhJz,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.273,4.618,0.2906,11.273,11.474,16.891,5.417,0.3207,15.891,4.618,0.2906
523,"December 18th 2018, 21:43:33.563",1,085Gw2cBbOSZnM2xLAoM,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.22,4.671,0.294,11.22,11.453,16.891,5.438,0.3219,15.891,4.671,0.294
361,"December 18th 2018, 21:48:33.564",1,6zJKw2cBxOZ1qs_pwKrV,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.366,4.525,0.2848,11.366,11.591,16.891,5.3,0.3138,15.891,4.525,0.2848
201,"December 18th 2018, 21:53:33.560",1,8ThPw2cBn_oGi6rsVhCc,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,206,11.528,4.363,0.2746,11.528,12.067,16.891,4.824,0.2856,15.891,4.363,0.2746
43,"December 18th 2018, 21:58:33.563",1,9t9Tw2cB6ZGVNHRk6WdE,metricbeat-000210,NA,doc,2,6.2.4,1,system,memory,,11.58,4.311,0.2713,11.58,12.125,16.891,4.766,0.2821,15.891,4.311,0.2713
17057,"December 18th 2018, 13:04:08.740",1,50sBwmcBAOA7YPJGeyuI,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.304,2.587,0.1628,13.304,14.349,16.891,2.542,0.1505,15.891,2.587,0.1628
16901,"December 18th 2018, 13:09:08.738",1,pFwmwmcBAOA7YPJGx9sQ,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.306,2.585,0.1627,13.306,14.347,16.891,2.544,0.1506,15.891,2.585,0.1627
16746,"December 18th 2018, 13:14:08.743",1,te0MwmcBn_oGi6rsFrMP,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.308,2.583,0.1625,13.308,14.359,16.891,2.532,0.1499,15.891,2.583,0.1625
16592,"December 18th 2018, 13:19:08.747",1,ZwMpwmcBrehMbwjYOHMF,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.304,2.587,0.1628,13.304,14.357,16.891,2.534,0.15,15.891,2.587,0.1628
16436,"December 18th 2018, 13:24:08.743",1,cZQOwmcB6ZGVNHRk7Y0X,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,131,13.317,2.574,0.162,13.317,14.359,16.891,2.532,0.1499,15.891,2.574,0.162
16281,"December 18th 2018, 13:29:08.740",1,148RwmcBbOSZnM2xJ0DC,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.281,2.61,0.1643,13.281,14.312,16.891,2.579,0.1527,15.891,2.61,0.1643
16126,"December 18th 2018, 13:34:08.734",1,J1QRwmcBAOA7YPJGptNQ,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.274,2.617,0.1647,13.274,14.316,16.891,2.575,0.1525,15.891,2.617,0.1647
15970,"December 18th 2018, 13:39:08.733",1,8h8SwmcBN4R-DFd1vJiT,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.304,2.587,0.1628,13.304,14.349,16.891,2.542,0.1505,15.891,2.587,0.1628
15814,"December 18th 2018, 13:44:08.741",1,0JgTwmcBX8H-MD0_syva,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.328,2.563,0.1613,13.328,14.385,16.891,2.507,0.1484,15.891,2.563,0.1613
15644,"December 18th 2018, 13:49:08.740",1,bpUkwmcBbOSZnM2xMezB,metricbeat-000209,NA,doc,3,6.2.4,1,system,memory,,13.299,2.592,0.1631,13.299,14.34,16.891,2.551,0.151,15.891,2.592,0.1631
