,X.timestamp,X.version,X_id,X_index,X_score,X_type,beat.hostname,beat.version,enrichment.branch.name,metricset.module,metricset.name,metricset.rtt,system.network.in.bytes,system.network.in.dropped,system.network.in.errors,system.network.in.packets,system.network.name,system.network.out.bytes,system.network.out.dropped,system.network.out.errors,system.network.out.packets
25044,"December 18th 2018, 17:40:15.117",1,BMB0wmcBuqt-6aA3GEt_,metricbeat-000209,NA,doc,149,6.2.4,19,system,network,"2,883",214.231MB,0,0,"346,830",Ethernet,93.924MB,0,0,"333,805"
25045,"December 18th 2018, 17:40:13.128",1,h99nwmcBbOSZnM2xlHDO,metricbeat-000209,NA,doc,108,6.2.4,13,system,network,"4,023",194.522MB,0,0,"345,235",Ethernet,113.691MB,0,0,"358,033"
25050,"December 18th 2018, 17:40:12.444",1,Md9nwmcBbOSZnM2xlHDO,metricbeat-000209,NA,doc,132,6.2.4,16,system,network,"3,920",98.818MB,0,0,"205,307",Ethernet,57.504MB,0,0,"214,954"
25051,"December 18th 2018, 17:40:12.050",1,mUFnwmcBxOZ1qs_plAe5,metricbeat-000209,NA,doc,44,6.2.4,5,system,network,"1,031",101.361MB,0,0,"207,522",Ethernet,60.403MB,0,0,"215,346"
25054,"December 18th 2018, 17:40:09.828",1,w2dnwmcBdDbnrhqkjwe9,metricbeat-000209,NA,doc,49,6.2.4,6,system,network,804,224.942MB,0,0,"526,406",Ethernet,149.736MB,0,0,"557,390"
25057,"December 18th 2018, 17:40:08.231",1,365nwmcBuqt-6aA3j5HE,metricbeat-000209,NA,doc,136,6.2.4,17,system,network,"3,928",69.606MB,0,0,"126,958",Ethernet,36.453MB,0,0,"122,542"
25060,"December 18th 2018, 17:40:04.676",1,jd9nwmcBbOSZnM2xYWU7,metricbeat-000209,NA,doc,126,6.2.4,15,system,network,"2,030",135.306MB,0,0,"269,423",Ethernet,66.311MB,0,0,"284,310"
25063,"December 18th 2018, 17:39:58.417",1,WeNnwmcBX8H-MD0_NWVc,metricbeat-000209,NA,doc,109,6.2.4,13,system,network,"3,849",153.539MB,0,0,"373,855",Ethernet,126.82MB,0,0,"397,092"
25066,"December 18th 2018, 17:39:58.086",1,Fld0wmcBrehMbwjYEMfa,metricbeat-000209,NA,doc,141,6.2.4,17,system,network,"3,906",105.962MB,0,0,"198,919",Ethernet,62.185MB,0,0,"216,219"
25071,"December 18th 2018, 17:39:54.392",1,d1d0wmcBrehMbwjYEMNs,metricbeat-000209,NA,doc,96,6.2.4,11,system,network,"2,959",19.793MB,0,0,"41,951",Ethernet,11.966MB,0,0,"42,960"
25074,"December 18th 2018, 17:39:51.525",1,l1V0wmcBn_oGi6rsEFkM,metricbeat-000209,NA,doc,72,6.2.4,8,system,network,"4,007",264.005MB,0,0,"614,712",Ethernet,173.088MB,0,0,"653,621"
25075,"December 18th 2018, 17:39:51.183",1,ZEZnwmcBrehMbwjYKgWF,metricbeat-000209,NA,doc,103,6.2.4,12,system,network,"3,012",304.037MB,0,0,"683,781",Ethernet,185.554MB,0,0,"734,400"
25079,"December 18th 2018, 17:39:45.581",1,y3h0wmcBdDbnrhqkDqC_,metricbeat-000209,NA,doc,152,6.2.4,19,system,network,"1,002",131.469MB,0,0,"278,880",Ethernet,77.674MB,0,0,"289,449"
25083,"December 18th 2018, 17:39:44.415",1,8nh0wmcBdDbnrhqkDZ4i,metricbeat-000209,NA,doc,102,6.2.4,12,system,network,"1,539",107.357MB,0,0,"217,155",Ethernet,67.328MB,0,0,"238,389"
25084,"December 18th 2018, 17:39:40.866",1,q0BmwmcBxOZ1qs_p_LRY,metricbeat-000209,NA,doc,124,6.2.4,15,system,network,"2,877",124.609MB,0,0,"250,857",Ethernet,66.874MB,0,0,"254,239"
25088,"December 18th 2018, 17:39:38.578",1,hd9mwmcBbOSZnM2x-hm9,metricbeat-000209,NA,doc,6,6.2.4,1,system,network,"2,844",86.215MB,0,0,"184,963",Ethernet,53.417MB,0,0,"205,743"
25092,"December 18th 2018, 17:39:33.738",1,zEVmwmcBrehMbwjY-OC1,metricbeat-000209,NA,doc,175,6.2.4,22,system,network,996,121.754MB,0,0,"241,838",Ethernet,67.942MB,0,0,"245,453"
25094,"December 18th 2018, 17:39:27.787",1,2UNmwmcBn_oGi6rszCaZ,metricbeat-000209,NA,doc,182,6.2.4,23,system,network,824,379.893MB,0,0,"750,003",Ethernet,223.273MB,0,0,"779,012"
25097,"December 18th 2018, 17:39:22.863",1,Ald0wmcBrehMbwjYAqVq,metricbeat-000209,NA,doc,47,6.2.4,5,system,network,"4,014",83.391MB,0,0,"184,184",Ethernet,50.082MB,0,0,"194,508"
25101,"December 18th 2018, 17:39:22.137",1,iKNmwmcBAOA7YPJGq49R,metricbeat-000209,NA,doc,98,6.2.4,11,system,network,974,286.993MB,0,0,"651,026",Ethernet,190.682MB,0,0,"699,811"
25104,"December 18th 2018, 17:39:21.110",1,IqNmwmcBAOA7YPJGo43S,metricbeat-000209,NA,doc,52,6.2.4,6,system,network,"3,986",92.717MB,0,0,"222,893",Ethernet,61.821MB,0,0,"239,692"
25107,"December 18th 2018, 17:39:17.677",1,MmZmwmcBdDbnrhqkm4lv,metricbeat-000209,NA,doc,155,6.2.4,20,system,network,"3,901",133.758MB,0,0,"276,014",Ethernet,93.818MB,0,0,"292,449"
25110,"December 18th 2018, 17:39:11.288",1,i-ZmwmcB6ZGVNHRkmDEa,metricbeat-000209,NA,doc,25,6.2.4,3,system,network,"2,878",117.173MB,0,0,"326,250",Ethernet,156.117MB,0,0,"418,719"
25111,"December 18th 2018, 17:39:08.610",1,eWxmwmcBN4R-DFd1lADJ,metricbeat-000209,NA,doc,3,6.2.4,1,system,network,"4,023",337.509MB,0,0,"815,528",Ethernet,224.795MB,0,0,"871,684"
25115,"December 18th 2018, 17:39:07.346",1,9X1zwmcBN4R-DFd1-sLv,metricbeat-000209,NA,doc,1,6.2.4,1,system,network,"3,056",92.917MB,0,0,"201,014",Ethernet,58.656MB,0,0,"216,929"
25118,"December 18th 2018, 17:39:05.921",1,_uZmwmcB6ZGVNHRklCg_,metricbeat-000209,NA,doc,161,6.2.4,20,system,network,"2,989",21.282MB,0,0,"45,411",Ethernet,12.531MB,0,0,"47,192"
25121,"December 18th 2018, 17:39:05.641",1,auZmwmcB6ZGVNHRklCk_,metricbeat-000209,NA,doc,83,6.2.4,9,system,network,"3,054",214.102MB,0,0,"488,788",Ethernet,138.732MB,0,0,"534,339"
25123,"December 18th 2018, 17:39:05.134",1,OeNmwmcBX8H-MD0_gQZB,metricbeat-000209,NA,doc,168,6.2.4,22,system,network,"3,051",382.612MB,0,0,"897,431",Ethernet,256.394MB,0,0,"971,342"
25128,"December 18th 2018, 17:39:02.316",1,gEJmwmcBn_oGi6rsgP1J,metricbeat-000209,NA,doc,24,6.2.4,2,system,network,"3,055",226.742MB,0,0,"547,195",Ethernet,159.236MB,0,0,"603,683"
25131,"December 18th 2018, 17:39:01.774",1,p1JzwmcBxOZ1qs_p9Va8,metricbeat-000209,NA,doc,184,6.2.4,21,system,network,"1,027",138.127MB,0,0,"273,020",Ethernet,76.068MB,0,0,"286,441"
25133,"December 18th 2018, 17:39:01.081",1,CEVmwmcBrehMbwjYf6u8,metricbeat-000209,NA,doc,7,6.2.4,1,system,network,"3,895",342.342MB,0,0,"789,345",Ethernet,224.956MB,0,0,"892,860"
25135,"December 18th 2018, 17:38:55.928",1,1mtmwmcBN4R-DFd1dexN,metricbeat-000209,NA,doc,90,6.2.4,11,system,network,"5,011",127.791MB,0,0,"277,881",Ethernet,81.171MB,0,0,"287,351"
25138,"December 18th 2018, 17:38:55.379",1,FvBzwmcBbOSZnM2x8c1t,metricbeat-000209,NA,doc,45,6.2.4,5,system,network,"3,953",12.38MB,0,0,"25,839",Ethernet,7.74MB,0,0,"27,227"
25142,"December 18th 2018, 17:38:54.147",1,1mZmwmcBdDbnrhqkcWIT,metricbeat-000209,NA,doc,117,6.2.4,14,system,network,"4,986",568.798MB,0,0,"1,089,678",Ethernet,320.322MB,0,0,"1,119,569"
25146,"December 18th 2018, 17:38:51.516",1,bUVmwmcBrehMbwjYZZYq,metricbeat-000209,NA,doc,33,6.2.4,4,system,network,"3,873",153.107MB,0,0,"259,952",Ethernet,76.818MB,0,0,"247,603"
25147,"December 18th 2018, 17:38:51.468",1,N-JmwmcBX8H-MD0_aPZ6,metricbeat-000209,NA,doc,150,6.2.4,19,system,network,"2,992",132.354MB,0,0,"252,067",Ethernet,67.701MB,0,0,"253,515"
25150,"December 18th 2018, 17:38:50.335",1,TuJmwmcBX8H-MD0_ZfMO,metricbeat-000209,NA,doc,75,6.2.4,8,system,network,"3,340",170.723MB,0,0,"279,246",Ethernet,67.173MB,0,0,"268,326"
25154,"December 18th 2018, 17:38:49.085",1,PL9zwmcBuqt-6aA38P4l,metricbeat-000209,NA,doc,8,6.2.4,1,system,network,"3,006",71.714MB,0,0,"148,575",Ethernet,37.746MB,0,0,"158,533"
25157,"December 18th 2018, 17:38:45.308",1,f1JzwmcBxOZ1qs_p70mP,metricbeat-000209,NA,doc,185,6.2.4,22,system,network,"2,872",402.816MB,0,0,"975,167",Ethernet,266.572MB,0,0,"1,034,120"
25159,"December 18th 2018, 17:38:43.340",1,9fBzwmcBbOSZnM2x7sJY,metricbeat-000209,NA,doc,127,6.2.4,15,system,network,"1,860",1.148GB,0,0,"2,662,737",Ethernet,810.638MB,0,0,"2,951,930"
25163,"December 18th 2018, 17:38:43.275",1,0uVmwmcB6ZGVNHRkPfhj,metricbeat-000209,NA,doc,55,6.2.4,6,system,network,"4,060",113.133MB,0,0,"265,284",Ethernet,73.598MB,0,0,"281,414"
25166,"December 18th 2018, 17:38:42.476",1,b0BmwmcBxOZ1qs_pO0ZD,metricbeat-000209,NA,doc,110,6.2.4,13,system,network,"2,945",78.815MB,0,0,"177,363",Ethernet,49.17MB,0,0,"194,958"
25170,"December 18th 2018, 17:38:38.151",1,keJlwmcBX8H-MD0_8s5X,metricbeat-000209,NA,doc,181,6.2.4,23,system,network,993,220.166MB,0,0,"400,030",Ethernet,112.966MB,0,0,"409,379"
25172,"December 18th 2018, 17:38:37.663",1,DK1mwmcBuqt-6aA3C8iu,metricbeat-000209,NA,doc,92,6.2.4,11,system,network,"3,376",123.524MB,0,0,"238,602",Ethernet,68.633MB,0,0,"239,642"
25176,"December 18th 2018, 17:38:35.889",1,UGtlwmcBN4R-DFd17b-7,metricbeat-000209,NA,doc,71,6.2.4,7,system,network,"3,052",991.359MB,0,0,"1,856,460",Ethernet,562.233MB,0,0,"1,971,275"
25179,"December 18th 2018, 17:38:34.159",1,gVdzwmcBrehMbwjY6HK4,metricbeat-000209,NA,doc,120,6.2.4,14,system,network,"3,053",688.016MB,0,0,"1,263,340",Ethernet,366.995MB,0,0,"1,285,073"
25180,"December 18th 2018, 17:38:33.488",1,duJlwmcBX8H-MD0_5sl6,metricbeat-000209,NA,doc,186,6.2.4,21,system,network,"4,029",2.987GB,268,0,"4,686,653",Ethernet,1.006GB,0,0,"4,365,681"
25184,"December 18th 2018, 17:38:33.450",1,WnhzwmcBdDbnrhqk6Fzb,metricbeat-000209,NA,doc,2,6.2.4,1,system,network,"4,016",934.35MB,199,0,"1,632,920",Ethernet,426.332MB,0,0,"1,593,869"
25186,"December 18th 2018, 17:38:32.711",1,YldzwmcBrehMbwjY6HCE,metricbeat-000209,NA,doc,104,6.2.4,12,system,network,"2,040",77.674MB,0,0,"165,817",Ethernet,44.308MB,0,0,"179,708"
25190,"December 18th 2018, 17:38:31.432",1,S_BzwmcBbOSZnM2x6LNA,metricbeat-000209,NA,doc,34,6.2.4,4,system,network,998,1.254GB,0,0,"1,204,770",Ethernet,239.254MB,0,0,"918,558"
25192,"December 18th 2018, 17:38:28.868",1,m-VlwmcB6ZGVNHRkz7d1,metricbeat-000209,NA,doc,174,6.2.4,22,system,network,"1,002",274.585MB,0,0,"649,825",Ethernet,257.055MB,0,0,"752,705"
25197,"December 18th 2018, 17:38:28.136",1,FPdzwmcB6ZGVNHRk5_YX,metricbeat-000209,NA,doc,130,6.2.4,16,system,network,"3,885",1.466GB,0,0,"2,564,722",Ethernet,666.911MB,0,0,"2,457,416"
25199,"December 18th 2018, 17:38:25.863",1,8EVlwmcBrehMbwjYwRoT,metricbeat-000209,NA,doc,106,6.2.4,13,system,network,"2,823",162.139MB,0,0,"376,367",Ethernet,102.719MB,0,0,"390,302"
25202,"December 18th 2018, 17:38:25.826",1,yFJzwmcBxOZ1qs_p5C-P,metricbeat-000209,NA,doc,32,6.2.4,4,system,network,"3,072",10.19MB,0,0,"20,959",Ethernet,5.624MB,0,0,"20,580"
25204,"December 18th 2018, 17:38:24.528",1,Q7VzwmcBAOA7YPJG5CZS,metricbeat-000209,NA,doc,69,6.2.4,7,system,network,"3,039",76.735MB,0,0,"184,818",Ethernet,51.923MB,0,0,"198,196"
25209,"December 18th 2018, 17:38:20.944",1,FeVlwmcB6ZGVNHRkvI98,metricbeat-000209,NA,doc,176,6.2.4,23,system,network,"4,017",875.692MB,0,0,"1,807,787",Ethernet,499.688MB,0,0,"1,663,770"
25211,"December 18th 2018, 17:38:20.580",1,gn1zwmcBN4R-DFd14ppj,metricbeat-000209,NA,doc,171,6.2.4,22,system,network,"1,002",134.719MB,0,0,"257,266",Ethernet,66.896MB,0,0,"267,185"
25213,"December 18th 2018, 17:38:19.880",1,pEVlwmcBrehMbwjYqQmN,metricbeat-000209,NA,doc,54,6.2.4,6,system,network,"4,014",129.203MB,0,0,"240,414",Ethernet,86.48MB,0,0,"249,764"
25216,"December 18th 2018, 17:38:18.072",1,AOVlwmcB6ZGVNHRkoHZ6,metricbeat-000209,NA,doc,46,6.2.4,5,system,network,998,56.874MB,0,0,"97,279",Ethernet,29.161MB,0,0,"97,534"
25219,"December 18th 2018, 17:38:13.168",1,p-VlwmcB6ZGVNHRkkl8h,metricbeat-000209,NA,doc,97,6.2.4,11,system,network,"1,003",86.443MB,0,0,"181,706",Ethernet,52.428MB,0,0,"191,412"
25224,"December 18th 2018, 17:38:12.961",1,pmtlwmcBN4R-DFd1jSsV,metricbeat-000209,NA,doc,169,6.2.4,22,system,network,"3,996",168.057MB,0,0,"341,987",Ethernet,112.336MB,0,0,"350,791"
25227,"December 18th 2018, 17:38:11.850",1,yKJlwmcBAOA7YPJGjqCD,metricbeat-000209,NA,doc,70,6.2.4,7,system,network,"4,022",39.72MB,0,0,"72,988",Ethernet,45.139MB,0,0,"90,833"
25230,"December 18th 2018, 17:38:10.626",1,VWtlwmcBN4R-DFd1hSAu,metricbeat-000209,NA,doc,145,6.2.4,18,system,network,"4,028",115.196MB,0,0,"313,927",Ethernet,144.792MB,0,0,"382,544"
25231,"December 18th 2018, 17:38:10.017",1,0VRzwmcBn_oGi6rs3vF0,metricbeat-000209,NA,doc,5,6.2.4,1,system,network,"3,994",443.475MB,0,0,"854,729",Ethernet,242.139MB,0,0,"917,899"
25234,"December 18th 2018, 17:38:05.404",1,V79zwmcBuqt-6aA328_w,metricbeat-000209,NA,doc,133,6.2.4,16,system,network,"3,882",51.571MB,0,0,"98,169",Ethernet,32.328MB,0,0,"102,771"
25238,"December 18th 2018, 17:37:58.038",1,k-RlwmcB6ZGVNHRkU_9a,metricbeat-000209,NA,doc,128,6.2.4,16,system,network,"2,846",332.439MB,0,0,"814,788",Ethernet,219.248MB,0,0,"835,745"
25242,"December 18th 2018, 17:37:56.035",1,tPRzwmcBX8H-MD0_0pzJ,metricbeat-000209,NA,doc,61,6.2.4,7,system,network,"3,055",3.495GB,0,0,"4,096,675",Ethernet,847.138MB,0,0,"3,564,760"
25245,"December 18th 2018, 17:37:54.808",1,00RlwmcBrehMbwjYS2iB,metricbeat-000209,NA,doc,84,6.2.4,9,system,network,"1,031",140.884MB,0,0,"257,307",Ethernet,69.551MB,0,0,"267,260"
25246,"December 18th 2018, 17:37:53.022",1,0d1lwmcBbOSZnM2xQZYa,metricbeat-000209,NA,doc,27,6.2.4,3,system,network,"1,858",91.085MB,0,0,"186,388",Ethernet,48.893MB,0,0,"195,372"
25250,"December 18th 2018, 17:37:52.183",1,4-FlwmcBX8H-MD0_OrI0,metricbeat-000209,NA,doc,50,6.2.4,6,system,network,"2,876",95.668MB,0,0,"223,978",Ethernet,62.506MB,0,0,"236,004"
25253,"December 18th 2018, 17:37:51.294",1,iaJlwmcBAOA7YPJGQBzL,metricbeat-000209,NA,doc,29,6.2.4,3,system,network,"2,071",87.3MB,0,0,"191,554",Ethernet,51.023MB,0,0,"200,427"
25255,"December 18th 2018, 17:37:47.377",1,xEFlwmcBn_oGi6rsNKMZ,metricbeat-000209,NA,doc,31,6.2.4,3,system,network,"2,886",311.1MB,0,0,"714,576",Ethernet,194.699MB,0,0,"763,251"
25259,"December 18th 2018, 17:37:46.845",1,lXhzwmcBdDbnrhqkyipL,metricbeat-000209,NA,doc,12,6.2.4,2,system,network,"3,005",879.714MB,0,0,"1,616,114",Ethernet,455.999MB,0,0,"1,643,544"
25262,"December 18th 2018, 17:37:44.060",1,BfdzwmcB6ZGVNHRkyckv,metricbeat-000209,NA,doc,111,6.2.4,13,system,network,"3,047",152.621MB,0,0,"328,881",Ethernet,103.81MB,0,0,"363,037"
