,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_diskio_write_time,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
78,130530,38,4,13.522,2.369,14.91,13.522,14.584000000000001,2.307,13.66,2.369,14.91,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,4.696328882691242
79,130811,96,11,13.31,2.5810000000000004,16.24,13.31,14.379000000000001,2.512,14.87,2.5810000000000004,16.24,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,4.627853476558335
80,130741,21,2,13.219000000000001,2.6719999999999997,16.82,13.219000000000001,14.365,2.526,14.95,2.6719999999999997,16.82,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,4.595072644182015
81,130941,124,15,13.546,2.345,14.76,13.546,14.513,2.378,14.08,2.345,14.76,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,4.582497331214868
82,130843,55,6,13.524000000000001,2.367,14.89,13.524000000000001,14.562000000000001,2.329,13.79,2.367,14.89,0,0,0,16.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,4.576273702708442
83,130614,100,12,13.546,2.345,14.75,13.546,14.494000000000002,2.397,14.19,2.345,14.75,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,4.498176445514834
84,130849,8,1,13.42,2.471,15.55,13.42,14.482999999999999,2.408,14.26,2.471,15.55,0,0,0,0.0,0,0,3.91,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.04,4.485281761824775
85,130513,108,13,13.455,2.436,15.33,13.455,14.470999999999998,2.42,14.33,2.436,15.33,0,0,0,0.0,0,0,3.92,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.04,4.29897982837791
86,130624,148,18,13.357999999999999,2.533,15.94,13.357999999999999,14.474,2.417,14.31,2.533,15.94,0,0,0,0.0,0,0,3.89,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.02,4.239207372407121
87,130639,138,17,13.475999999999999,2.415,15.2,13.475999999999999,14.464,2.427,14.37,2.415,15.2,0,0,0,0.0,0,0,3.92,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.04,4.194244477857898
